comment_id,y_persuasive,y_audience,y_agreement_with_commenter,y_informative,y_mean,y_controversial,y_disagreement_with_commenter,y_off_topic_with_article,y_sentiment_neutral,y_sentiment_positive,y_sentiment_negative,y_sentiment_mixed
13999687,0.258770726586,0.839799648059,0.209530703806,0.278096965101,0.36925984367,0.566168863284,0.648439028029,0.618273867581,0.475527876482,0.128468970982,0.740178076648,0.279113103678
13972481,0.351866748769,0.799925880737,0.193015958422,0.353483727081,0.362676657532,0.633029571854,0.629966124079,0.572429175448,0.462067864588,0.105243304603,0.718065484782,0.324518567217
13824349,0.407722688455,0.815351976021,0.171235032429,0.318805972422,0.448876934011,0.666034171525,0.66068985875,0.579507651988,0.421940570207,0.110860434232,0.734980442923,0.349652129233
13638637,0.291837664756,0.824154647632,0.20795123648,0.298280345663,0.364195838441,0.569652991404,0.637180725273,0.620570645602,0.474649284585,0.130614197481,0.7060970781,0.311660248133
73481050,0.348298430556,0.815963114844,0.203805505479,0.351217015753,0.359994085733,0.597493789722,0.653651604393,0.591235822028,0.471423090678,0.11657209812,0.699351313156,0.314578473418
64004239,0.638432812256,0.732860823671,0.132607907049,0.432369316663,0.356173417285,0.632729848435,0.701380530424,0.516616968633,0.485738420721,0.0818888060912,0.716551111761,0.366219827759
59237402,0.27736332438,0.827032506129,0.214205687675,0.291864164536,0.37896473751,0.5451804613,0.630301428474,0.617032094178,0.446855319974,0.14068433718,0.704267937781,0.280237104003
56043855,0.253258738327,0.829783367191,0.218662402069,0.272287260706,0.375545401582,0.540962300693,0.616870584558,0.62551206619,0.469674826251,0.138037107327,0.700992297699,0.260695223344
55274144,0.371856235204,0.814231458145,0.18626789485,0.378988633324,0.369943892185,0.649417985379,0.638473328468,0.610806540878,0.471682208687,0.120767798273,0.707806012519,0.33024556461
54221783,0.307563926484,0.791653427367,0.224274596722,0.320571637455,0.354746715885,0.585990241067,0.547757731555,0.592853599382,0.442775602935,0.13886370979,0.727069707347,0.283427061811
54198612,0.360430593514,0.795715690873,0.204767989044,0.343733256723,0.338906778902,0.660232443507,0.616518058939,0.565231553014,0.429636592832,0.118284929219,0.706107861785,0.351893453845
54202965,0.316186670014,0.803913473448,0.223993084948,0.334493907395,0.328474934754,0.574249054365,0.610057655045,0.575218968264,0.501919659364,0.153673167076,0.635210611631,0.303464961275
54256733,0.519289822565,0.726673596419,0.166080303575,0.428906267058,0.386988338584,0.764032902868,0.62018883071,0.489234870753,0.417368289915,0.0970537803191,0.760718335549,0.339478597076
54195067,0.396580078601,0.795213115423,0.212011562621,0.380612905046,0.339083545217,0.688220909217,0.632912039992,0.53790459726,0.504113981067,0.105584977975,0.754393799213,0.326766696966
54258482,0.314994213864,0.812025516255,0.198943661809,0.320818547445,0.365135824899,0.575254467287,0.618234554669,0.606101946287,0.481174643751,0.126530231164,0.700580119304,0.278500668446
54197737,0.251122108766,0.829651993398,0.229949448403,0.267903975769,0.376905167016,0.53866334382,0.603743640649,0.628162296954,0.465778775859,0.139117450126,0.694919350794,0.260873502521
54216387,0.298627297735,0.817186255615,0.206095367955,0.30469081077,0.369759139827,0.573542395877,0.617621408324,0.605730057414,0.459359061045,0.125956753214,0.701322398243,0.299862773233
52444528,0.305537690721,0.814518951332,0.219662428366,0.334793202232,0.37551800657,0.577207454962,0.613636569124,0.605501008536,0.477564164537,0.127010670221,0.709685923367,0.296902839534
50376448,0.210207701788,0.837870181723,0.215877745754,0.239975405462,0.43639925036,0.489379808449,0.611361071749,0.675722255117,0.475519765592,0.149952445345,0.7062342198,0.232237432052
50367536,0.368524641558,0.823753724089,0.1634650764,0.34150403264,0.403582158719,0.587247449874,0.697941876365,0.630210515475,0.433410938143,0.108789176246,0.711042198285,0.342854826517
50131699,0.236902533161,0.838973027713,0.222897484915,0.259967195438,0.372634082107,0.509798825099,0.612107565759,0.634421662319,0.469846537717,0.14798134661,0.6980215996,0.239451398897
50127282,0.286099254364,0.826714099037,0.20517038691,0.288617219935,0.377810334648,0.578183831128,0.637581101799,0.621853873324,0.456575691049,0.123281337493,0.721403343042,0.287888012021
50130408,0.522909577703,0.711651784779,0.175259177061,0.438954953679,0.339314360827,0.642192409408,0.53607511579,0.485845627614,0.47954281206,0.137018624513,0.662850187135,0.385772711538
49529776,0.248724520273,0.805298435208,0.212110975257,0.308045432329,0.322030685685,0.580027269747,0.576503956912,0.603337359797,0.441056595827,0.140486606007,0.705300608744,0.20427469546
47280776,0.316925822877,0.833495542855,0.200553835428,0.309199519383,0.381083953637,0.54003453821,0.641373051731,0.59759960079,0.451389504388,0.144015916186,0.666775080476,0.350441235204
47374961,0.16060194007,0.83233629349,0.246827198965,0.189462668061,0.374523894293,0.450717668781,0.547201598453,0.654998243329,0.453496177564,0.175432312058,0.68478160865,0.182815261115
47285888,0.227297028773,0.815899743846,0.237967508179,0.240374195438,0.350468038236,0.512910494698,0.565002527883,0.619934859656,0.480222989963,0.148159598987,0.675108625354,0.248671396162
45701833,0.414105954541,0.706169483044,0.201288497817,0.350839737957,0.365633461956,0.653921995124,0.516231745624,0.595658796094,0.429459490611,0.11759248112,0.697872565123,0.346993339389
45698965,0.302361678805,0.817379776917,0.201694449124,0.305043635932,0.369556492736,0.559333120617,0.624123439808,0.619315962472,0.458610261521,0.13072206083,0.703502569458,0.29117234171
44887708,0.29001483764,0.823524581511,0.22204609252,0.30351061115,0.380364813639,0.539979410956,0.595285296874,0.610590008708,0.476401482481,0.127662157534,0.705016631405,0.31782312267
44964401,0.337181567883,0.829163698878,0.196832481123,0.340939397528,0.370714634856,0.578966472969,0.660471457557,0.594565301112,0.462230959939,0.115075456723,0.715560637381,0.318890770725
44096593,0.383588219335,0.78499539043,0.175935251463,0.342611517839,0.356102339609,0.625139875991,0.618340109799,0.590228732002,0.475392734498,0.11731000556,0.700949811058,0.313256955072
44122881,0.273050931393,0.814290998139,0.21021926476,0.29258550303,0.36395978462,0.563825703207,0.601720886417,0.614804832177,0.471054338944,0.135159049245,0.690672662503,0.245408075174
43920493,0.86560930308,0.594370373341,0.114781777333,0.675207222562,0.276428632808,0.838007429363,0.484075784726,0.316463135799,0.41914150927,0.0863687577817,0.692665659343,0.676763966095
43948097,0.777729134648,0.685186081897,0.13719524613,0.684415059753,0.335468534327,0.78138328221,0.526829059243,0.423977014172,0.426248384429,0.0983258311309,0.700137465653,0.495593354294
43922489,0.285518939176,0.829684967486,0.206262370349,0.287726809055,0.39856875016,0.576229083791,0.661102749115,0.632845542573,0.428811276595,0.116228336535,0.737321043974,0.285544966829
43449977,0.358894499494,0.808301120309,0.206594886942,0.343784174755,0.365594331551,0.591872092006,0.628636769031,0.602681795095,0.470882833528,0.133030135992,0.685977887758,0.315947991867
43546421,0.758900885006,0.633770033876,0.164317141967,0.645494492541,0.293426155621,0.78719380821,0.51552992697,0.442546962276,0.434688675595,0.103552520152,0.618606513562,0.649711771829
42800270,0.275621106489,0.837420959502,0.221551815977,0.297971672143,0.371265377263,0.572061487058,0.644346392322,0.619647163149,0.474082005895,0.12679111315,0.711444609557,0.281970718596
41902847,0.336438390043,0.830317340853,0.231212922262,0.326454944234,0.378310953168,0.59257039747,0.612540264149,0.641836071656,0.478739788475,0.122610074957,0.712626350945,0.312311593702
41610231,0.387923550095,0.811919223021,0.176689008307,0.394428381669,0.344054025171,0.607790369366,0.656634698587,0.621864270262,0.464573362067,0.113247276342,0.679768626576,0.38746531221
40975252,0.195395176465,0.828478623884,0.229515538492,0.245490202555,0.3699032275,0.465458862465,0.626135787598,0.608443020634,0.452318381397,0.189329974069,0.644401586965,0.220658461509
40947034,0.298378233171,0.777473166095,0.196719080886,0.290443220122,0.359541602024,0.605862394162,0.593361306536,0.593412560592,0.46509048672,0.13371817609,0.709412295714,0.275693376222
40920363,0.269049451447,0.819155227353,0.208634396604,0.273198246557,0.393517081099,0.541618331253,0.624839290886,0.630701035709,0.487877877174,0.133732407749,0.701208553871,0.25545047096
40915203,0.231498147842,0.83118407471,0.220970187007,0.251613639166,0.371493661688,0.519702578903,0.600886383558,0.644490483703,0.470611137347,0.146474038166,0.685489065613,0.243840004479
40006428,0.266658473555,0.833974533912,0.215656320152,0.288304027422,0.378998232315,0.558459813626,0.638952077028,0.623479222386,0.468569168674,0.129383832893,0.705650836533,0.275715122657
40029930,0.339600838664,0.820348343557,0.19884533755,0.335410031165,0.365308584931,0.603355724021,0.652333986668,0.596691609543,0.481469169923,0.115199199215,0.713169798065,0.318844286921
40005834,0.269629463207,0.815671548585,0.209723579732,0.289032724389,0.38693528572,0.562595199332,0.610366536908,0.605090455673,0.439954721952,0.148165884169,0.704001553007,0.27008195258
40021563,0.404216854991,0.8284342327,0.201687423093,0.438223887698,0.322490066855,0.578855733222,0.562337404282,0.590829832781,0.561850411259,0.111333986888,0.685320359554,0.293110492043
39623318,0.384939534197,0.821723832302,0.227546723504,0.331581096314,0.369485835265,0.614186933257,0.63997815244,0.606848769746,0.462107801298,0.126875899461,0.716917004955,0.326080455135
38171500,0.283999807116,0.844465632083,0.207796948066,0.30681030333,0.384674235227,0.566144131713,0.652987136315,0.636989484267,0.482508340983,0.12967558436,0.714325391676,0.284564783981
38151030,0.319729052534,0.816241184096,0.198574585155,0.290999342145,0.418567522722,0.582246110265,0.61086210938,0.618422514418,0.440073458539,0.128399246177,0.72702122547,0.290261727935
38159478,0.218559149002,0.827929918999,0.230026427589,0.2517444745,0.369847124227,0.502258171561,0.589770637426,0.634449898716,0.464690316805,0.152039692617,0.684855778635,0.231110193496
37850037,0.21370597824,0.842877531555,0.230697663238,0.234596501114,0.387895240829,0.507599238845,0.616490492002,0.645916539366,0.469122633452,0.147264117935,0.695097706664,0.235019229102
37143761,0.338458340228,0.818530266853,0.195434359844,0.349018996578,0.371612629282,0.607419401564,0.656845194807,0.609060758626,0.481273297828,0.111419636695,0.722661273686,0.33839751433
37119651,0.423243820598,0.78557804379,0.179434920464,0.393011783751,0.349627660998,0.654009171431,0.611498469238,0.485376061119,0.470732349196,0.124310785032,0.66476889264,0.333878973179
36450725,0.247544930424,0.829239958333,0.226057622073,0.266421661162,0.387284183111,0.532651122024,0.613843516647,0.620837448582,0.463316670118,0.13773065662,0.702373800464,0.262129120533
36479267,0.370407767856,0.801613659998,0.195739696173,0.393460409683,0.324976917078,0.600145109435,0.647444138022,0.567546521462,0.473421967489,0.129882813651,0.63175108428,0.328399939535
